tipo do objeto,tipo,nome por extenso,título,nome,importar,código das escolas,endereço,nº,bairro,Distrito,Sub-prefeitura,CeP,município,DDD,telefone,e-mail,Site,CNPJ,Categoria,Fonte,Link,Texto Link,Data,descrição,Palavras-chave,Palavras-chave (Categoria),Palavras-chave (Distrito),Palavras-chave,Palavras-chave,Palavras-chave,público-alvo 1,público-alvo 2,público-alvo 3,público-alvo 4,público-alvo 5,público-alvo 6,público-alvo 7,público-alvo 8,público-alvo 9,público-alvo 10,público-alvo 11
O,Educação,,Creche Particular Conveniada ,Cantinho Encantado,não (unidade),35414426,Rua Mixira,197,Jardim Camargo Novo,Itaim Paulista,Itaim Paulista,08141-530,São Paulo,(11),2156-7205,ellen-ruiz@hotmail.com,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=307031,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Itaim Paulista,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Carrossel Encantado,não (unidade),35295231,Rua Avinhado,390 A,Vila Curuçá ,Vila Curuçá ,Itaim Paulista ,08032-320,São Paulo,(11),2513-6961,,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306742,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Vila Curuçá ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Casa de Isabel,não (unidade),35195030,Rua Professor Zeferino Ferraz,503,Itaim Paulista ,Itaim Paulista ,Itaim Paulista ,08120-380,São Paulo,(11),2562-9943,cei.casadeisabel@terra.com,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306624,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Itaim Paulista ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,CREN,não (unidade),35287295,Rua Um,32,Vila Jacuí ,Vila Jacuí ,São Miguel Paulista,03813-310,São Paulo,,,diretoria_vj@cren.org,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306703,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Vila Jacuí ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Coração de Jesus,não (unidade),35299066,Rua Aramaçá,188,Vila Itaim,Jardim Helena ,São Miguel Paulista,08190-410,São Paulo,(11),2586-7832,ceicoracaodejesus@yahoo.com.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306777,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Jardim Helena ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Crescendo com Alegria,não (unidade),35443669,Rua Antônio de Pádua e Castro,45,Cidade Nitro Química,Jardim Helena,São Miguel Paulista,08090-070,São Paulo,(11),2025-2539,dianemoraes5@hotmail.com,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=307292,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Jardim Helena,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Crescer e Aprender,não (unidade),35441193,Rua José Augusto Escobar,180,Vila Curuçá ,Vila Curuçá ,Itaim Paulista ,08022-290,São Paulo,,,,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=307212,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Vila Curuçá ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Criança do Amanhã,não (unidade),35296211,Rua Desembargador Áureo Cerqueira Leite,191,Cidade Kemel,Itaim Paulista ,Itaim Paulista ,08130-410,São Paulo,(11),2572-6765,acelimorais@hotmail.com,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306760,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Itaim Paulista ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Criança do Amanhã II,não (unidade),35416976,Rua Thyrso Burgos Lopes,583,Cidade Kemel,Itaim Paulista ,Itaim Paulista ,08130-050,São Paulo,(11),2561-4698,marggaspar@hotmail.com,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=307038,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Itaim Paulista ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Criança Esperança,não (unidade),35128363,Rua Minha Cidade,100,Itaim Paulista ,Itaim Paulista ,Itaim Paulista ,08131-060,São Paulo,(11),2545-1704,criesp@bol.com.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306524,00.229.779/0001-11,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Itaim Paulista ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Creche Pré escola Curuçá,não (unidade),35268124,Av. Nordestina,3370,Vila Curuçá ,Vila Curuçá ,Itaim Paulista,08032-000,São Paulo,(11),2035-3516,,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306652,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Vila Curuçá ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Damaris Castilho III,não (unidade),35433822,Rua Folha de Santana,487,Vila Jacuí ,Vila Jacuí ,São Miguel Paulista,08050-030,São Paulo,(11),2051-7627,damariscastilho3@yahoo.com.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=307126,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Vila Jacuí ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Dona Maria Marques,não (unidade),35442926,Rua Erva de Santa Luzia,708,Vila Helena,Jardim Helena ,São Miguel Paulista,08081-310,São Paulo,,,,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=307270,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Jardim Helena ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Espaço Amigo,não (unidade),35431011,Rua Cordão de São Francisco,1149,Vila Aimoré,Jardim Helena ,São Miguel Paulista,08190-000,São Paulo,(11),2581-1620,cei.ea@uol.com.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=307084,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Jardim Helena ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Espaço Vida Criativa,não (unidade),35391207,Av. Afonso Lopes de Baião,1545,São Miguel Paulista,São Miguel Paulista,São Miguel Paulista,08040-000,São Paulo,(11),2051-6128,espacovidacriativa@ig.com.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306947,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,São Miguel Paulista,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Estação Criança,não (unidade),35442033,Avenida Doutor Décio de Toledo Leite,151,Jardim das Oliveiras,Itaim Paulista ,Itaim Paulista ,08111-220,São Paulo,(11),2568-2589,,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=307246,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Itaim Paulista ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Estrela do Amanhã,não (unidade),35287301,Rua Doutor Durval Vilalva,347,Vila Silva Teles,Vila Curuçá,Itaim Paulista ,08110-240,São Paulo,(11),2922-1303,,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306701,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Vila Curuçá,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Estrela do Amanhã II,não (unidade),35306058,Rua Valente de Novais,230,Itaim Paulista ,Itaim Paulista ,Itaim Paulista ,08120-420,São Paulo,(11),6569-1213,ceiestreladoamanha2@bol.com.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306783,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Itaim Paulista ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Profa. Flora,não (unidade),35354454,Rua Tamarutaca,4,São Miguel Paulista,São Miguel Paulista,São Miguel Paulista,08010-480,São Paulo,(11),2058-3799,flora@institutovidaSãopaulo.org.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306873,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,São Miguel Paulista,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Golfinho Dourado,não (unidade),35436173,Rua Ida Vanussi Puntel,290,São Miguel Paulista,São Miguel Paulista,São Miguel Paulista,08042-280,São Paulo,(11),2053-4602,ceigolfinhodourado@hotmail.com,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=307179,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,São Miguel Paulista,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Creche Pré Escola Itaim Paulista I,não (unidade),35268100,Rua João de Macedo Ribeiro,91,Vila Itaim,Jardim Helena,São Miguel Paulista,08111-010,São Paulo,(11),2963-2729,cpi@iccsp.org.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306655,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Jardim Helena,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Creche Pré Escola Itaim Paulista II,não (unidade),35268112,Rua Antônio João de Medeiros,1281,Itaim Paulista,Itaim Paulista,Itaim Paulista,08140-060,São Paulo,(11),2963-2627,cii@iccsp.org.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306653,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Itaim Paulista,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Bem Aventurada Izabel Canori Mora,não (unidade),35181833,Rua Donato Vessechi,168,Vila Curuçá ,Vila Curuçá ,Itaim Paulista ,08030-470,São Paulo,(11),2511-7133,ameliapereira@ibest.com.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306361,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Vila Curuçá ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Luz da Sabedoria,não (unidade),35434528,Rua Fecho dos Morros,300,Jardim Camargo Novo,Itaim Paulista ,Itaim Paulista ,08120-230,São Paulo,(11),2568-0859,jullyanna_c@ig.com.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=307127,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Itaim Paulista ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Maria Augusta Pereira,não (unidade),35297574,Rua Tenente Miguel Delia,44,São Miguel Paulista,São Miguel Paulista,São Miguel Paulista,08021-090,São Paulo,(11),2956-0354,ceimariaaugustapereira@hotmail.com,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306774,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,São Miguel Paulista,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Maria Da Graça,não (unidade),35343341,Rua Caraípe das Águas,140,Vila Curuçá ,Vila Curuçá ,Itaim Paulista ,08161-360,São Paulo,(11),2025-6494,ceimariadagraca@hotmail.com,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306839,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Vila Curuçá ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Montanha do Saber I,não (unidade),35390616,Rua Piracatinga,37,Jardim Camargo Novo,Itaim Paulista ,Itaim Paulista ,08121-430,São Paulo,(11),2156-8507,montanhadosaber@yahoo.com.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306942,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Itaim Paulista ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Mundo encantado,não (unidade),35431503,Rua Humberto Romani,164,São Miguel Paulista,São Miguel Paulista,São Miguel Paulista,08011-160,São Paulo,(11),2033-0885,czanfolin@terra.com.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=307057,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,São Miguel Paulista,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Mundo encantado III,não (unidade),,Rua Maria Francisca de Jesus,150,São Miguel Paulista,São Miguel Paulista,São Miguel Paulista,08090-010,São Paulo,,,,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=307747,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,São Miguel Paulista,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Nei Caetano de Andrade,não (unidade),,Rua das Nemésias,388,Vila Jacuí ,Vila Jacuí ,São Miguel Paulista,08040-740,São Paulo,,,,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=307663,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Vila Jacuí ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Paraíso Infantil,não (unidade),5295224,Rua Garopa,584,Vila Curuçá ,Vila Curuçá ,Itaim Paulista,08030-410,São Paulo,(11),2035-9558,ceiparaisoinfantil@yahoo.com.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306743,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Vila Curuçá ,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
O,Educação,,Creche Particular Conveniada ,Pequena Sereia,não (unidade),,Rua Tibúrcio de Sousa,1550,Itaim Paulista,Itaim Paulista,Itaim Paulista,08140-000,São Paulo,(11),2569-6976,ceipequenasereia@bol.com.br,http://portalsme.prefeitura.sp.gov.br/Anonimosistema/escola.aspx?cod=306788,,Educação,Secretaria Municipal de Educação / Diretoria Regional de Educação de São Miguel Paulista,http://eolgerenciamento.prefeitura.sp.gov.br/frmgerencial/NumerosCoordenadoria.aspx?Cod=109300,Escola,29/06/2012,,Educação e Sustentabilidade,Creche,Itaim Paulista,Escola,sem ponto,,crianças (0-3),,,,,,,,,,
